ID,URL,Element,Rarity,Max Evo Level,Name,Type,ATK,HP,Icon,Skills
Six-Ruin_Fist_Incendo,https://gbf.wiki/Six-Ruin_Fist_Incendo,fire,ssr,3,Six-Ruin Fist Incendo,melee,2400,250,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040601100.jpg,Inferno's Might
Skofnung_Incendo,https://gbf.wiki/Skofnung_Incendo,fire,ssr,4,Skofnung Incendo,sabre,2810,244,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040005200.jpg,"Indomitable Loyalty, Sword of the Saviour"
Sky_Piercer_(Fire),https://gbf.wiki/Sky_Piercer_(Fire),fire,ssr,5,Sky Piercer,melee,3562,382,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Sky_Piercer_(Fire)_icon.jpg,"Inferno's Enmity, Apocalyptic Power II, Blood Red Blow"
Snack_Pole,https://gbf.wiki/Snack_Pole,fire,ssr,3,Snack Pole,staff,2185,283,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040411500.jpg,Inferno's Might
Sol_Remnant,https://gbf.wiki/Sol_Remnant,fire,ssr,5,Sol Remnant,axe,3272,236,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040311800.jpg,"Heliacal Sovereign, Astral Blow II"
Solomon%27s_Accelerator,https://gbf.wiki/Solomon%27s_Accelerator,fire,ssr,3,Solomon's Accelerator,katana,2850,150,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040915300.jpg,"Inferno's Trium, Hellfire's Verity"
Sombre_Axe,https://gbf.wiki/Sombre_Axe,fire,ssr,4,Sombre Axe,axe,2490,175,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040305400.jpg,Mysterious ATK II
Sou-ou_Momijimaru,https://gbf.wiki/Sou-ou_Momijimaru,fire,ssr,3,Sou-ou Momijimaru,katana,2702,181,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040915800.jpg,Inferno's Glory
Soul_Echoer_Incendo,https://gbf.wiki/Soul_Echoer_Incendo,fire,ssr,4,Soul Echoer Incendo,harp,2470,266,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040810300.jpg,"Drum Master's Battery, Indestructible Bachi"
Souval_Gauntlet,https://gbf.wiki/Souval_Gauntlet,fire,ssr,3,Souval Gauntlet,melee,1900,197,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040606200.jpg,"Feral Roar, Rachis of Fire"
Sparkle_Beat_Vol._29,https://gbf.wiki/Sparkle_Beat_Vol._29,fire,ssr,4,Sparkle Beat Vol. 29,staff,2525,363,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040419900.jpg,"Inferno's Stamina, Fire's Bladeshield"
Splash_Howl,https://gbf.wiki/Splash_Howl,fire,ssr,4,Splash Howl,gun,3287,209,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040516100.jpg,"Hellfire's Progression, Fire's Fandango, Blood Red Blow"
Starblaze_Rings,https://gbf.wiki/Starblaze_Rings,fire,ssr,4,Starblaze Rings,staff,2550,340,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040406800.jpg,"Inferno's Enmity, Fire's Healing, Celestial Guidance"
Strawberry_Slasher,https://gbf.wiki/Strawberry_Slasher,fire,ssr,4,Strawberry Slasher,katana,3263,217,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040914400.jpg,"Inferno's Majesty, Fire's Aegis"
Summer%27s_Mirage,https://gbf.wiki/Summer%27s_Mirage,fire,ssr,4,Summer's Mirage,gun,2551,168,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040511400.jpg,"Ironflame's Might, Ironflame's Sentence"
Sunflower_Wand,https://gbf.wiki/Sunflower_Wand,fire,ssr,3,Sunflower Wand,staff,2100,276,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040401300.jpg,Inferno's Might
Sword_of_Michael_(SSR),https://gbf.wiki/Sword_of_Michael_(SSR),fire,ssr,3,Sword of Michael (SSR),sabre,2465,206,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Sword_of_Michael_(SSR)_icon.jpg,"Michael's Blessing II, Fire's Majesty"
Sword_of_Pallas,https://gbf.wiki/Sword_of_Pallas,fire,ssr,4,Sword of Pallas,sabre,2734,232,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Sword_of_Pallas_icon.jpg,"Inferno's Might, Hellfire's Aegis"
Sword_of_Pallas_Militis,https://gbf.wiki/Sword_of_Pallas_Militis,fire,ssr,3,Sword of Pallas Militis,sabre,2153,182,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040022600.jpg,"Sword Voltage II, Blaze's Exertion"
Sword_of_Valorblaze,https://gbf.wiki/Sword_of_Valorblaze,fire,ssr,4,Sword of Valorblaze,sabre,2980,250,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040017200.jpg,"Michael's Blessing III, Fire's Majesty"
Tall-Tale_Teller_(Fire),https://gbf.wiki/Tall-Tale_Teller_(Fire),fire,ssr,5,Tall-Tale Teller,axe,3297,226,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040312000.jpg,"Rugged Woodcutter's Nature, Rugged Woodcutter's Apex"
Tanzanite_Blade,https://gbf.wiki/Tanzanite_Blade,fire,ssr,4,Tanzanite Blade,katana,3130,210,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040908800.jpg,"Hellfire's Celere, Shall We Duel?"
Ten-Wolf_Gun_Cardinal,https://gbf.wiki/Ten-Wolf_Gun_Cardinal,fire,ssr,3,Ten-Wolf Gun Cardinal,gun,3020,200,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040501700.jpg,Inferno's Might
Ten-Wolf_Gun_Incendo,https://gbf.wiki/Ten-Wolf_Gun_Incendo,fire,ssr,3,Ten-Wolf Gun Incendo,gun,2740,180,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040501000.jpg,Inferno's Might
Tetrastreamer_(Fire),https://gbf.wiki/Tetrastreamer_(Fire),fire,ssr,5,Tetrastreamer,katana,3455,237,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040910300.jpg,"Tetra's Nature, Tetra's Essence"
The_Storyteller_(Fire),https://gbf.wiki/The_Storyteller_(Fire),fire,ssr,5,The Storyteller,gun,3465,229,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040508000.jpg,"Kingpin's Nature, Kingpin's Essence"
Three-Tiger_Axe_Cardinal,https://gbf.wiki/Three-Tiger_Axe_Cardinal,fire,ssr,3,Three-Tiger Axe Cardinal,axe,2950,215,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040302400.jpg,Inferno's Might
Three-Tiger_Axe_Incendo,https://gbf.wiki/Three-Tiger_Axe_Incendo,fire,ssr,3,Three-Tiger Axe Incendo,axe,2680,195,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040301700.jpg,Inferno's Might
Tiny_Logger%27s_Axe,https://gbf.wiki/Tiny_Logger%27s_Axe,fire,ssr,4,Tiny Logger's Axe,axe,3204,226,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040312800.jpg,"Hellfire's Celere, Fire's Mystery, Fire's Stamina"
Trick_Serpent,https://gbf.wiki/Trick_Serpent,fire,ssr,4,Trick Serpent,spear,2790,310,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040215400.jpg,"Inferno's Might, Trick or Trick"
Trident_of_Brahman,https://gbf.wiki/Trident_of_Brahman,fire,ssr,4,Trident of Brahman,spear,2500,280,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040210400.jpg,"Ironflame's Might, Ironflame's Devastation"
Tropical_Fairy,https://gbf.wiki/Tropical_Fairy,fire,ssr,4,Tropical Fairy,staff,2630,340,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040416800.jpg,"Inferno's Might, Fire's Stamina, Balmy Healing Breeze"
Tropical_Winter,https://gbf.wiki/Tropical_Winter,fire,ssr,3,Tropical Winter,staff,2143,289,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040418300.jpg,"Hellfire's Might, Hellfire's Aegis"
True_Infernal_Flamescythe,https://gbf.wiki/True_Infernal_Flamescythe,fire,ssr,5,True Infernal Flamescythe,axe,3198,228,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040306300.jpg,"True Dreadflame's Supremacy, Dreadflame's Claws"
Twelfth_Vertex_of_the_Passel,https://gbf.wiki/Twelfth_Vertex_of_the_Passel,fire,ssr,4,Twelfth Vertex of the Passel,spear,2936,280,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040216000.jpg,"Inferno's Tempering, Fire's Might"
Two-by-Four,https://gbf.wiki/Two-by-Four,fire,ssr,3,Two-by-Four,axe,2640,190,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040310000.jpg,"Inferno's Tyranny, Fire's Mystery"
Two-Crown_Bow_Cardinal,https://gbf.wiki/Two-Crown_Bow_Cardinal,fire,ssr,3,Two-Crown Bow Cardinal,bow,2800,255,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040701800.jpg,Inferno's Might
Two-Crown_Bow_Incendo,https://gbf.wiki/Two-Crown_Bow_Incendo,fire,ssr,3,Two-Crown Bow Incendo,bow,2550,232,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040701100.jpg,Inferno's Might
Ullikummi_(Fire),https://gbf.wiki/Ullikummi_(Fire),fire,ssr,5,Ullikummi,harp,3371,349,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Ullikummi_(Fire)_icon.jpg,"Inferno's Heed, Vouge Hymn II, Fire's Majesty"
Ultima_Axe_(Fire),https://gbf.wiki/Ultima_Axe_(Fire),fire,ssr,5,Ultima Axe,axe,4169,245,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040307800.jpg,"Labrys Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Blade_(Fire),https://gbf.wiki/Ultima_Blade_(Fire),fire,ssr,5,Ultima Blade,katana,4191,240,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040907500.jpg,"Makhaira Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Bow_(Fire),https://gbf.wiki/Ultima_Bow_(Fire),fire,ssr,5,Ultima Bow,bow,3822,305,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040706900.jpg,"Arcus Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Claw_(Fire),https://gbf.wiki/Ultima_Claw_(Fire),fire,ssr,5,Ultima Claw,melee,3415,349,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040608100.jpg,"Luctor Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Dagger_(Fire),https://gbf.wiki/Ultima_Dagger_(Fire),fire,ssr,5,Ultima Dagger,dagger,3525,333,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040109700.jpg,"Sica Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Gun_(Fire),https://gbf.wiki/Ultima_Gun_(Fire),fire,ssr,5,Ultima Gun,gun,4188,232,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040507400.jpg,"Arma Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Harp_(Fire),https://gbf.wiki/Ultima_Harp_(Fire),fire,ssr,5,Ultima Harp,harp,3293,314,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040807000.jpg,"Musica Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Spear_(Fire),https://gbf.wiki/Ultima_Spear_(Fire),fire,ssr,5,Ultima Spear,spear,3452,350,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040208800.jpg,"Lancea Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Staff_(Fire),https://gbf.wiki/Ultima_Staff_(Fire),fire,ssr,5,Ultima Staff,staff,3173,401,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040410800.jpg,"Baculum Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Sword_(Fire),https://gbf.wiki/Ultima_Sword_(Fire),fire,ssr,5,Ultima Sword,sabre,3807,288,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040011900.jpg,"Gladius Rubell, Soulless Passage, Gate of Omnipotence"
Unsigned_Kaneshige_(Fire),https://gbf.wiki/Unsigned_Kaneshige_(Fire),fire,ssr,5,Unsigned Kaneshige,katana,3435,241,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040909300.jpg,"Kengo's Nature, Kengo's Essence"
Urchin_Fist,https://gbf.wiki/Urchin_Fist,fire,ssr,3,Urchin Fist,melee,1885,200,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Urchin_Fist_icon.jpg,"Echinoderm, Tube Feet"
Ushumgal,https://gbf.wiki/Ushumgal,fire,ssr,5,Ushumgal,sabre,3240,268,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040016100.jpg,"Armed Blaze, Scarlet Arts"
Vanguard_(Fire),https://gbf.wiki/Vanguard_(Fire),fire,ssr,5,Vanguard,spear,3246,257,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040214000.jpg,"Cavalier's Nature, Cavalier's Apex"
Vivid_Verdure,https://gbf.wiki/Vivid_Verdure,fire,ssr,4,Vivid Verdure,katana,3236,224,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040914000.jpg,"Hellfire's Majesty, Hellfire's Healing, Blade's Wrath"
War_Fan_of_Secret_Teachings,https://gbf.wiki/War_Fan_of_Secret_Teachings,fire,ssr,4,War Fan of Secret Teachings,dagger,3032,261,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040115300.jpg,"Hellfire's Celere, Arsus Excelsior, Scarlet Craft"
Wasserspeier_(Fire),https://gbf.wiki/Wasserspeier_(Fire),fire,ssr,5,Wasserspeier,sabre,3218,275,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040018100.jpg,"Dual Blade's Nature, Dual Blade's Essence"
Way_Flyer,https://gbf.wiki/Way_Flyer,fire,ssr,3,Way Flyer,axe,2695,193,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040304200.jpg,"Inferno's Might, Mad Alveolar"
Wilnas%27s_Finger,https://gbf.wiki/Wilnas%27s_Finger,fire,ssr,4,Wilnas's Finger,melee,2825,297,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040613800.jpg,"Firestorm's Enmity, Vermillion Covenant"
Worldscathing_Leon,https://gbf.wiki/Worldscathing_Leon,fire,ssr,3,Worldscathing Leon,harp,2286,281,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040815100.jpg,"Tidings of the New World, Sephirath Fusame"
Wrathfire_Longblade,https://gbf.wiki/Wrathfire_Longblade,fire,ssr,5,Wrathfire Longblade,katana,3230,225,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040910200.jpg,"True Dreadflame's Supremacy, Infernal's Rage"
Wrathfire_Militis,https://gbf.wiki/Wrathfire_Militis,fire,ssr,3,Wrathfire Militis,katana,2486,172,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040914300.jpg,"Ironflame's Majesty III, Fortified Blade"
Xeno_Infernal_Flamescythe,https://gbf.wiki/Xeno_Infernal_Flamescythe,fire,ssr,4,Xeno Infernal Flamescythe,axe,2795,199,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Xeno_Infernal_Flamescythe_icon.jpg,Dreadflame's Supremacy
Zhuque_Lyrewings,https://gbf.wiki/Zhuque_Lyrewings,fire,ssr,4,Zhuque Lyrewings,harp,2020,220,./Weapon Lists_Fire - Granblue Fantasy Wiki_files/100px-Weapon_m_1040805100.jpg,"Inferno's Second Insignia, Inferno's Might"
