ID,URL,Element,Rarity,Max Evo Level,Name,Type,ATK,HP,Icon,Skills
Rudolfina_(Light),https://gbf.wiki/Rudolfina_(Light),light,ssr,5,Rudolfina,dagger,3114,300,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040114600.jpg,"Dancer's Nature, Dancer's Essence"
Ruler_of_Fate,https://gbf.wiki/Ruler_of_Fate,light,ssr,4,Ruler of Fate,gun,3290,210,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040508800.jpg,"Zion's Might, Light's Mystery, Luminis Excelsior"
Sacred_Flame_Militis,https://gbf.wiki/Sacred_Flame_Militis,light,ssr,3,Sacred Flame Militis,sabre,2332,200,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040024100.jpg,"Knightcode's Trituration, Knightcode's Aegis"
Sacred_Standard,https://gbf.wiki/Sacred_Standard,light,ssr,4,Sacred Standard,spear,3082,351,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040213400.jpg,"Zion's Trium, Thunder's Progression"
Saintly_Crystal,https://gbf.wiki/Saintly_Crystal,light,ssr,4,Saintly Crystal,staff,2519,363,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040418400.jpg,"Zion's Might, Light's Grace"
Sealed_Claustrum,https://gbf.wiki/Sealed_Claustrum,light,ssr,4,Sealed Claustrum,staff,2560,342,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040401000.jpg,"Zion's Might, Spirit's Aegis"
Selene_(Light),https://gbf.wiki/Selene_(Light),light,ssr,5,Selene,gun,3493,223,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040514200.jpg,"Contractor's Nature, Contractor's Apex"
Sephira_Emerald_Staff,https://gbf.wiki/Sephira_Emerald_Staff,light,ssr,4,Sephira Emerald Staff,staff,2335,311,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Sephira_Emerald_Staff_icon.jpg,"Knightcode's Might II, Sephira Light-Tek"
Seven-Star_Sword,https://gbf.wiki/Seven-Star_Sword,light,ssr,3,Seven-Star Sword,sabre,2500,213,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Seven-Star_Sword_icon.jpg,Zion's Might
Seven-Star_Sword_Ivory,https://gbf.wiki/Seven-Star_Sword_Ivory,light,ssr,3,Seven-Star Sword Ivory,sabre,2810,242,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040004100.jpg,Zion's Might
Seven-Star_Sword_Lumen,https://gbf.wiki/Seven-Star_Sword_Lumen,light,ssr,3,Seven-Star Sword Lumen,sabre,2550,220,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040002900.jpg,Zion's Might
Seven-Star_Sword_Sterling,https://gbf.wiki/Seven-Star_Sword_Sterling,light,ssr,3,Seven-Star Sword Sterling,sabre,2520,216,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040002400.jpg,Zion's Might
Seyfert,https://gbf.wiki/Seyfert,light,ssr,4,Seyfert,axe,3509,103,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040314000.jpg,"Light's Verity, Luminis Excelsior, Golden Craft"
Sharp_Letter,https://gbf.wiki/Sharp_Letter,light,ssr,3,Sharp Letter,dagger,2412,235,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040111200.jpg,"Thunder's Might, Thunder's Restraint"
Sherwood_Bow_(Light),https://gbf.wiki/Sherwood_Bow_(Light),light,ssr,5,Sherwood Bow,bow,3087,320,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040710400.jpg,"Longstrider's Nature, Longstrider's Apex"
Shock-a-Lot,https://gbf.wiki/Shock-a-Lot,light,ssr,3,Shock-a-Lot,spear,1905,195,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Shock-a-Lot_icon.jpg,"Apex Predator, Shock on Contact"
Shooting_of_The_Star,https://gbf.wiki/Shooting_of_The_Star,light,ssr,5,Shooting of The Star,gun,3546,237,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040513700.jpg,"Chariot-Star's Wish, Sephira Maxi-Light, Light's Majesty"
Silver_Axe_Relic,https://gbf.wiki/Silver_Axe_Relic,light,ssr,4,Silver Axe Relic,axe,2055,149,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040306400.jpg,Vessel Phantasmic
Silver_Bow_Relic,https://gbf.wiki/Silver_Bow_Relic,light,ssr,4,Silver Bow Relic,bow,1955,178,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040705800.jpg,Vessel Phantasmic
Silver_Dagger_Relic,https://gbf.wiki/Silver_Dagger_Relic,light,ssr,4,Silver Dagger Relic,dagger,1870,187,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040108500.jpg,Vessel Phantasmic
Silver_Gauntlet_Relic,https://gbf.wiki/Silver_Gauntlet_Relic,light,ssr,4,Silver Gauntlet Relic,melee,1830,194,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040606500.jpg,Vessel Phantasmic
Silver_Gun_Relic,https://gbf.wiki/Silver_Gun_Relic,light,ssr,4,Silver Gun Relic,gun,2100,140,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040506500.jpg,Vessel Phantasmic
Silver_Harp_Relic,https://gbf.wiki/Silver_Harp_Relic,light,ssr,4,Silver Harp Relic,harp,1730,209,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040805400.jpg,Vessel Phantasmic
Silver_Katana_Relic,https://gbf.wiki/Silver_Katana_Relic,light,ssr,4,Silver Katana Relic,katana,2080,148,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040906200.jpg,Vessel Phantasmic
Silver_Spear_Relic,https://gbf.wiki/Silver_Spear_Relic,light,ssr,4,Silver Spear Relic,spear,1790,202,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040207300.jpg,Vessel Phantasmic
Silver_Staff_Relic,https://gbf.wiki/Silver_Staff_Relic,light,ssr,4,Silver Staff Relic,staff,1680,224,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040409600.jpg,Vessel Phantasmic
Silver_Sword_Relic,https://gbf.wiki/Silver_Sword_Relic,light,ssr,4,Silver Sword Relic,sabre,1960,168,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040009800.jpg,Vessel Phantasmic
Six-Ruin_Fist,https://gbf.wiki/Six-Ruin_Fist,light,ssr,3,Six-Ruin Fist,melee,2220,236,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Six-Ruin_Fist_icon.jpg,Zion's Might
Six-Ruin_Fist_Ivory,https://gbf.wiki/Six-Ruin_Fist_Ivory,light,ssr,3,Six-Ruin Fist Ivory,melee,2630,280,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040602200.jpg,Zion's Might
Six-Ruin_Fist_Lumen,https://gbf.wiki/Six-Ruin_Fist_Lumen,light,ssr,3,Six-Ruin Fist Lumen,melee,2400,250,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040601500.jpg,Zion's Might
Six-Ruin_Fist_Sterling,https://gbf.wiki/Six-Ruin_Fist_Sterling,light,ssr,3,Six-Ruin Fist Sterling,melee,2340,240,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040601000.jpg,Zion's Might
Skofnung_Lumen,https://gbf.wiki/Skofnung_Lumen,light,ssr,4,Skofnung Lumen,sabre,2810,244,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040005600.jpg,"Indomitable Loyalty, Sword of the Saviour"
Sky_Piercer_(Light),https://gbf.wiki/Sky_Piercer_(Light),light,ssr,5,Sky Piercer,melee,3562,382,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Sky_Piercer_(Light)_icon.jpg,"Zion's Enmity, Apocalyptic Power II, Radiant Pearl Blow"
Sleipnir_Shoe,https://gbf.wiki/Sleipnir_Shoe,light,ssr,4,Sleipnir Shoe,harp,2399,256,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040805200.jpg,"Thunder's Enmity, Zion's Garrison"
Snowy_Mobius_Strip,https://gbf.wiki/Snowy_Mobius_Strip,light,ssr,3,Snowy Mobius Strip,harp,2210,242,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040802700.jpg,"Zion's Might, Terra's Might"
Sol_Flamma,https://gbf.wiki/Sol_Flamma,light,ssr,3,Sol Flamma,gun,2431,162,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040511500.jpg,Solaris's Supremacy
Sorcery_Climate_Baton,https://gbf.wiki/Sorcery_Climate_Baton,light,ssr,4,Sorcery Climate Baton,staff,2108,275,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040420900.jpg,"Weather Controller, Instinctive Forecast"
Soul_Echoer_Lumen,https://gbf.wiki/Soul_Echoer_Lumen,light,ssr,4,Soul Echoer Lumen,harp,2470,266,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040810700.jpg,"Drum Master's Battery, Indestructible Bachi"
Spectral_Cleaver,https://gbf.wiki/Spectral_Cleaver,light,ssr,4,Spectral Cleaver,dagger,3110,240,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040112700.jpg,"Zion's Enmity, Thunder's Verity"
Spirit_Seeker,https://gbf.wiki/Spirit_Seeker,light,ssr,4,Spirit Seeker,axe,3610,150,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040311400.jpg,"Zion's Trium, All-Night Party"
Staff_of_Divine_Justice,https://gbf.wiki/Staff_of_Divine_Justice,light,ssr,4,Staff of Divine Justice,staff,2070,280,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040414500.jpg,"Divine Gavel, Oracle's Boon"
Staff_of_Eternal_Splendor,https://gbf.wiki/Staff_of_Eternal_Splendor,light,ssr,3,Staff of Eternal Splendor,staff,999,99,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040417100.jpg,
Sunset_Fan,https://gbf.wiki/Sunset_Fan,light,ssr,4,Sunset Fan,melee,2210,234,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040600900.jpg,"Zion's Aegis, Light's Might"
Sword_of_Renunciation,https://gbf.wiki/Sword_of_Renunciation,light,ssr,5,Sword of Renunciation,sabre,3660,316,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040017100.jpg,"Knightcode's Majesty III, Guiding Revelation, Guiding Gospel"
Sword_of_Repudiation,https://gbf.wiki/Sword_of_Repudiation,light,ssr,5,Sword of Repudiation,sabre,3660,316,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040017000.jpg,"Zion's Majesty, Guiding Revelation, Guiding Gospel"
Sword_on_the_Cob,https://gbf.wiki/Sword_on_the_Cob,light,ssr,4,Sword on the Cob,sabre,3240,220,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040016600.jpg,"Zion's Might, Golden Arts"
Symbol_of_Justice,https://gbf.wiki/Symbol_of_Justice,light,ssr,3,Symbol of Justice,sabre,2390,246,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040011000.jpg,"Zion's Might, Preemptive Silver Wall"
Symmetria,https://gbf.wiki/Symmetria,light,ssr,4,Symmetria,katana,3319,233,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040915200.jpg,"Zion's Garrison, Light's Tempering"
Symmetria_Mk_II,https://gbf.wiki/Symmetria_Mk_II,light,ssr,4,Symmetria Mk II,katana,3606,253,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040916000.jpg,"Zion's Garrison, Light's Tempering"
Tabarzin,https://gbf.wiki/Tabarzin,light,ssr,3,Tabarzin,axe,2656,186,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040313400.jpg,"Light's Celere, Light's  Aegis"
Takeminakata,https://gbf.wiki/Takeminakata,light,ssr,3,Takeminakata,gun,2701,177,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040512100.jpg,"Thunder's Primacy, Golden Arts"
Tall-Tale_Teller_(Light),https://gbf.wiki/Tall-Tale_Teller_(Light),light,ssr,5,Tall-Tale Teller,axe,3297,226,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040312400.jpg,"Rugged Woodcutter's Nature, Rugged Woodcutter's Apex"
Taming_Sari,https://gbf.wiki/Taming_Sari,light,ssr,4,Taming Sari,dagger,2916,284,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040112200.jpg,"Zion's Might II, Light's  Aegis, Hero's Stature"
Ten-Wolf_Gun,https://gbf.wiki/Ten-Wolf_Gun,light,ssr,3,Ten-Wolf Gun,gun,2550,170,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Ten-Wolf_Gun_icon.jpg,Zion's Might
Ten-Wolf_Gun_Ivory,https://gbf.wiki/Ten-Wolf_Gun_Ivory,light,ssr,3,Ten-Wolf Gun Ivory,gun,3020,200,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040502100.jpg,Zion's Might
Ten-Wolf_Gun_Lumen,https://gbf.wiki/Ten-Wolf_Gun_Lumen,light,ssr,3,Ten-Wolf Gun Lumen,gun,2740,180,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040501400.jpg,Zion's Might
Ten-Wolf_Gun_Sterling,https://gbf.wiki/Ten-Wolf_Gun_Sterling,light,ssr,3,Ten-Wolf Gun Sterling,gun,2700,180,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040500900.jpg,Zion's Might
Tentacular_Javelin,https://gbf.wiki/Tentacular_Javelin,light,ssr,3,Tentacular Javelin,spear,2286,260,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040218600.jpg,"Thunder's Stamina, Light's Celere"
Tenth_Crest_of_the_Clutch,https://gbf.wiki/Tenth_Crest_of_the_Clutch,light,ssr,4,Tenth Crest of the Clutch,staff,2795,308,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040419500.jpg,"Zion's Might, Golden Arts, Henny Holidays"
Tetrastreamer_(Light),https://gbf.wiki/Tetrastreamer_(Light),light,ssr,5,Tetrastreamer,katana,3455,237,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040910700.jpg,"Tetra's Nature, Tetra's Essence"
The_Storyteller_(Light),https://gbf.wiki/The_Storyteller_(Light),light,ssr,5,The Storyteller,gun,3465,229,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040508400.jpg,"Kingpin's Nature, Kingpin's Essence"
Three-Tiger_Axe,https://gbf.wiki/Three-Tiger_Axe,light,ssr,3,Three-Tiger Axe,axe,2495,181,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Three-Tiger_Axe_icon.jpg,Zion's Might
Three-Tiger_Axe_Ivory,https://gbf.wiki/Three-Tiger_Axe_Ivory,light,ssr,3,Three-Tiger Axe Ivory,axe,2950,215,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040302800.jpg,Zion's Might
Three-Tiger_Axe_Lumen,https://gbf.wiki/Three-Tiger_Axe_Lumen,light,ssr,3,Three-Tiger Axe Lumen,axe,2680,195,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040302100.jpg,Zion's Might
Three-Tiger_Axe_Sterling,https://gbf.wiki/Three-Tiger_Axe_Sterling,light,ssr,3,Three-Tiger Axe Sterling,axe,2640,192,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040301600.jpg,Zion's Might
Thunder_Dirk_Jove,https://gbf.wiki/Thunder_Dirk_Jove,light,ssr,4,Thunder Dirk Jove,dagger,2890,289,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040101800.jpg,"Zion's Might, Audacity"
Thunder_Dome,https://gbf.wiki/Thunder_Dome,light,ssr,3,Thunder Dome,harp,1780,220,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040814600.jpg,"Armed Shine, Synchronized Artistry"
Thunder_God_Spear,https://gbf.wiki/Thunder_God_Spear,light,ssr,3,Thunder God Spear,spear,1850,208,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040202900.jpg,Zion's Might
True_Purity_Sunblade,https://gbf.wiki/True_Purity_Sunblade,light,ssr,5,True Purity Sunblade,sabre,3133,240,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-True_Purity_Sunblade_icon.jpg,"True Solaris's Supremacy, Sunveil's Radiance"
Twin_Helix,https://gbf.wiki/Twin_Helix,light,ssr,3,Twin Helix,dagger,2470,247,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040107800.jpg,"Zion's Might, Oblivion's Might"
Two-Crown_Bow,https://gbf.wiki/Two-Crown_Bow,light,ssr,3,Two-Crown Bow,bow,2370,217,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Two-Crown_Bow_icon.jpg,Zion's Might
Two-Crown_Bow_Ivory,https://gbf.wiki/Two-Crown_Bow_Ivory,light,ssr,3,Two-Crown Bow Ivory,bow,2800,255,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040702200.jpg,Zion's Might
Two-Crown_Bow_Lumen,https://gbf.wiki/Two-Crown_Bow_Lumen,light,ssr,3,Two-Crown Bow Lumen,bow,2550,232,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040701500.jpg,Zion's Might
Two-Crown_Bow_Sterling,https://gbf.wiki/Two-Crown_Bow_Sterling,light,ssr,3,Two-Crown Bow Sterling,bow,2510,230,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040701000.jpg,Zion's Might
Ukonvasara,https://gbf.wiki/Ukonvasara,light,ssr,4,Ukonvasara,axe,2980,217,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040300000.jpg,"Zion's Might, Enchantress's Barrier"
Ullikummi_(Light),https://gbf.wiki/Ullikummi_(Light),light,ssr,5,Ullikummi,harp,3371,349,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Ullikummi_(Light)_icon.jpg,"Zion's Heed, Vouge Hymn II, Light's Majesty"
Ultima_Axe_(Light),https://gbf.wiki/Ultima_Axe_(Light),light,ssr,5,Ultima Axe,axe,4169,245,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040308200.jpg,"Labrys Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Blade_(Light),https://gbf.wiki/Ultima_Blade_(Light),light,ssr,5,Ultima Blade,katana,4191,240,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040907900.jpg,"Makhaira Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Bow_(Light),https://gbf.wiki/Ultima_Bow_(Light),light,ssr,5,Ultima Bow,bow,3822,305,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040707300.jpg,"Arcus Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Claw_(Light),https://gbf.wiki/Ultima_Claw_(Light),light,ssr,5,Ultima Claw,melee,3415,349,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040608500.jpg,"Luctor Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Dagger_(Light),https://gbf.wiki/Ultima_Dagger_(Light),light,ssr,5,Ultima Dagger,dagger,3525,333,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040110100.jpg,"Sica Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Gun_(Light),https://gbf.wiki/Ultima_Gun_(Light),light,ssr,5,Ultima Gun,gun,4188,232,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040507800.jpg,"Arma Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Harp_(Light),https://gbf.wiki/Ultima_Harp_(Light),light,ssr,5,Ultima Harp,harp,3293,314,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040807400.jpg,"Musica Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Spear_(Light),https://gbf.wiki/Ultima_Spear_(Light),light,ssr,5,Ultima Spear,spear,3452,350,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040209200.jpg,"Lancea Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Staff_(Light),https://gbf.wiki/Ultima_Staff_(Light),light,ssr,5,Ultima Staff,staff,3173,401,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040411200.jpg,"Baculum Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Sword_(Light),https://gbf.wiki/Ultima_Sword_(Light),light,ssr,5,Ultima Sword,sabre,3807,288,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040012300.jpg,"Gladius Rubell, Soulless Passage, Gate of Omnipotence"
Unsigned_Kaneshige_(Light),https://gbf.wiki/Unsigned_Kaneshige_(Light),light,ssr,5,Unsigned Kaneshige,katana,3435,241,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040909700.jpg,"Kengo's Nature, Kengo's Essence"
Valentine_Sword,https://gbf.wiki/Valentine_Sword,light,ssr,3,Valentine Sword,sabre,2025,173,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040003400.jpg,Zion's Aegis
Vanguard_(Light),https://gbf.wiki/Vanguard_(Light),light,ssr,5,Vanguard,spear,3246,257,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040214400.jpg,"Cavalier's Nature, Cavalier's Apex"
Veselago_Piton,https://gbf.wiki/Veselago_Piton,light,ssr,3,Veselago Piton,axe,2150,157,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Veselago_Piton_icon.jpg,"Thunder's Might, Light's  Aegis"
Wado_Ichimonji,https://gbf.wiki/Wado_Ichimonji,light,ssr,4,Wado Ichimonji,katana,2595,182,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040914100.jpg,"21 Excellent-Grade Sword, The Opening Draw"
Wales%27_Finest,https://gbf.wiki/Wales%27_Finest,light,ssr,3,Wales' Finest,melee,2340,250,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040614700.jpg,"Thunder's Stamina, Thunder's Aegis"
Walthari,https://gbf.wiki/Walthari,light,ssr,4,Walthari,sabre,3000,270,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040020100.jpg,"Zion's Might, Thunder's Healing, Light's Aegis"
Wasserspeier_(Light),https://gbf.wiki/Wasserspeier_(Light),light,ssr,5,Wasserspeier,sabre,3218,275,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040018500.jpg,"Dual Blade's Nature, Dual Blade's Essence"
Wooden_Sword_Lake_Toya,https://gbf.wiki/Wooden_Sword_Lake_Toya,light,ssr,4,Wooden Sword Lake Toya,katana,2308,246,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040913200.jpg,"What Happens 2x, Happens 3x, Class-Trip Memories"
Woodland_Prayer,https://gbf.wiki/Woodland_Prayer,light,ssr,4,Woodland Prayer,staff,2060,305,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Weapon_m_1040418500.jpg,"Zion's Stamina, Staff Resonance"
Xeno_Purity_Sunblade,https://gbf.wiki/Xeno_Purity_Sunblade,light,ssr,3,Xeno Purity Sunblade,sabre,2345,180,./Weapon Lists_Light - Granblue Fantasy Wiki_files/100px-Xeno_Purity_Sunblade_icon.jpg,Solaris's Supremacy
