ID,URL,Element,Rarity,Max Evo Level,Name,Type,ATK,HP,Icon,Skills
Spooky_Mew,https://gbf.wiki/Spooky_Mew,earth,ssr,3,Spooky Mew,axe,2685,180,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040316400.jpg,"Terra's Healing, Mountain's Majesty"
Spymur%27s_Clause,https://gbf.wiki/Spymur%27s_Clause,earth,ssr,4,Spymur's Clause,spear,2856,295,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040212800.jpg,"Terra's Might, Riff on Resonance"
Spymur%27s_Vision,https://gbf.wiki/Spymur%27s_Vision,earth,ssr,4,Spymur's Vision,gun,2913,196,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040506100.jpg,"Terra's Tyranny, Mountain's Restraint"
Spymur%27s_Vision_Militis,https://gbf.wiki/Spymur%27s_Vision_Militis,earth,ssr,3,Spymur's Vision Militis,gun,2291,154,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040515000.jpg,"Gun Voltage II, Ridge's Surge"
Stratomizer,https://gbf.wiki/Stratomizer,earth,ssr,4,Stratomizer,gun,3260,211,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040503400.jpg,"Terra's Enmity, Earth's Might, Rockslide Bullet"
Summer_Healing,https://gbf.wiki/Summer_Healing,earth,ssr,4,Summer Healing,staff,2536,360,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040420800.jpg,"Terra's Healing, Terra's Majesty"
Swirly_Wurst_Hammer,https://gbf.wiki/Swirly_Wurst_Hammer,earth,ssr,4,Swirly Wurst Hammer,axe,2495,174,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040306000.jpg,Mysterious ATK II
Tall-Tale_Teller_(Earth),https://gbf.wiki/Tall-Tale_Teller_(Earth),earth,ssr,5,Tall-Tale Teller,axe,3297,226,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040312200.jpg,"Rugged Woodcutter's Nature, Rugged Woodcutter's Apex"
Tatjenen,https://gbf.wiki/Tatjenen,earth,ssr,4,Tatjenen,dagger,2807,245,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040115900.jpg,"Ridge's Fortitude, Ridge's Surge"
Ten-Wolf_Gun_Ecru,https://gbf.wiki/Ten-Wolf_Gun_Ecru,earth,ssr,3,Ten-Wolf Gun Ecru,gun,3020,200,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040502000.jpg,Terra's Might
Ten-Wolf_Gun_Terra,https://gbf.wiki/Ten-Wolf_Gun_Terra,earth,ssr,3,Ten-Wolf Gun Terra,gun,2740,180,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040501300.jpg,Terra's Might
Tetrastreamer_(Earth),https://gbf.wiki/Tetrastreamer_(Earth),earth,ssr,5,Tetrastreamer,katana,3455,237,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040910500.jpg,"Tetra's Nature, Tetra's Essence"
The_Storyteller_(Earth),https://gbf.wiki/The_Storyteller_(Earth),earth,ssr,5,The Storyteller,gun,3465,229,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040508200.jpg,"Kingpin's Nature, Kingpin's Essence"
Thorny_Rose,https://gbf.wiki/Thorny_Rose,earth,ssr,4,Thorny Rose,dagger,2775,282,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040110700.jpg,"Terra's Might, Rose's Refuge"
Three-Tiger_Axe_Ecru,https://gbf.wiki/Three-Tiger_Axe_Ecru,earth,ssr,3,Three-Tiger Axe Ecru,axe,2950,215,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040302700.jpg,Terra's Might
Three-Tiger_Axe_Terra,https://gbf.wiki/Three-Tiger_Axe_Terra,earth,ssr,3,Three-Tiger Axe Terra,axe,2680,195,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040302000.jpg,Terra's Might
Thyrsus,https://gbf.wiki/Thyrsus,earth,ssr,3,Thyrsus,staff,2185,281,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040409800.jpg,"Terra's Might, Preemptive Rock Wall"
Tigrisius,https://gbf.wiki/Tigrisius,earth,ssr,4,Tigrisius,melee,2910,286,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040615800.jpg,"Mountain's Celere, Amber Arts, Amber Craft"
Tribunal_Lyre_Militis,https://gbf.wiki/Tribunal_Lyre_Militis,earth,ssr,3,Tribunal Lyre Militis,harp,2049,256,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040814900.jpg,"Lifetree's Majesty III, Fortified Harp"
Tribunal_Thunder,https://gbf.wiki/Tribunal_Thunder,earth,ssr,4,Tribunal Thunder,gun,2530,169,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040500300.jpg,"Terra's Might, Earth's Aegis"
True_Grit,https://gbf.wiki/True_Grit,earth,ssr,3,True Grit,melee,1882,200,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040611400.jpg,"Powerbomb, I'll Never Go Down"
True_Judgement_Lyre,https://gbf.wiki/True_Judgement_Lyre,earth,ssr,5,True Judgement Lyre,harp,2664,281,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040805800.jpg,"True Adjudicator's Supremacy, Adjudicator's Doctrine"
Truffle_Skewer,https://gbf.wiki/Truffle_Skewer,earth,ssr,3,Truffle Skewer,sabre,2020,174,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040005000.jpg,"Mountain's Might, Earth's Aegis"
Two-Crown_Bow_Ecru,https://gbf.wiki/Two-Crown_Bow_Ecru,earth,ssr,3,Two-Crown Bow Ecru,bow,2800,255,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040702100.jpg,Terra's Might
Two-Crown_Bow_Terra,https://gbf.wiki/Two-Crown_Bow_Terra,earth,ssr,3,Two-Crown Bow Terra,bow,2550,232,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040701400.jpg,Terra's Might
Ullikummi_(Earth),https://gbf.wiki/Ullikummi_(Earth),earth,ssr,5,Ullikummi,harp,3371,349,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Ullikummi_(Earth)_icon.jpg,"Terra's Heed, Vouge Hymn II, Earth's Majesty"
Ultima_Axe_(Earth),https://gbf.wiki/Ultima_Axe_(Earth),earth,ssr,5,Ultima Axe,axe,4169,245,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040308000.jpg,"Labrys Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Blade_(Earth),https://gbf.wiki/Ultima_Blade_(Earth),earth,ssr,5,Ultima Blade,katana,4191,240,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040907700.jpg,"Makhaira Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Bow_(Earth),https://gbf.wiki/Ultima_Bow_(Earth),earth,ssr,5,Ultima Bow,bow,3822,305,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040707100.jpg,"Arcus Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Claw_(Earth),https://gbf.wiki/Ultima_Claw_(Earth),earth,ssr,5,Ultima Claw,melee,3415,349,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040608300.jpg,"Luctor Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Dagger_(Earth),https://gbf.wiki/Ultima_Dagger_(Earth),earth,ssr,5,Ultima Dagger,dagger,3525,333,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040109900.jpg,"Sica Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Gun_(Earth),https://gbf.wiki/Ultima_Gun_(Earth),earth,ssr,5,Ultima Gun,gun,4188,232,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040507600.jpg,"Arma Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Harp_(Earth),https://gbf.wiki/Ultima_Harp_(Earth),earth,ssr,5,Ultima Harp,harp,3293,314,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040807200.jpg,"Musica Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Spear_(Earth),https://gbf.wiki/Ultima_Spear_(Earth),earth,ssr,5,Ultima Spear,spear,3452,350,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040209000.jpg,"Lancea Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Staff_(Earth),https://gbf.wiki/Ultima_Staff_(Earth),earth,ssr,5,Ultima Staff,staff,3173,401,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040411000.jpg,"Baculum Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Sword_(Earth),https://gbf.wiki/Ultima_Sword_(Earth),earth,ssr,5,Ultima Sword,sabre,3807,288,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040012100.jpg,"Gladius Rubell, Soulless Passage, Gate of Omnipotence"
Unsigned_Kaneshige_(Earth),https://gbf.wiki/Unsigned_Kaneshige_(Earth),earth,ssr,5,Unsigned Kaneshige,katana,3435,241,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040909500.jpg,"Kengo's Nature, Kengo's Essence"
Vanguard_(Earth),https://gbf.wiki/Vanguard_(Earth),earth,ssr,5,Vanguard,spear,3246,257,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040214200.jpg,"Cavalier's Nature, Cavalier's Apex"
Venustas,https://gbf.wiki/Venustas,earth,ssr,4,Venustas,katana,3100,220,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040900100.jpg,"Terra's Might, Ventosus's Might, Fluttering Slash"
Wales_Pennant,https://gbf.wiki/Wales_Pennant,earth,ssr,3,Wales Pennant,spear,2291,259,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040217900.jpg,"Mountain's Primacy, Earth's Aegis"
Wasserspeier_(Earth),https://gbf.wiki/Wasserspeier_(Earth),earth,ssr,5,Wasserspeier,sabre,3218,275,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040018300.jpg,"Dual Blade's Nature, Dual Blade's Essence"
Wood_Sword,https://gbf.wiki/Wood_Sword,earth,ssr,3,Wood Sword,katana,2140,151,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Wood_Sword_icon.jpg,Terra's Might
World_Ender,https://gbf.wiki/World_Ender,earth,ssr,4,World Ender,sabre,3336,286,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040020900.jpg,"Terra's Tempering, Earth's Fandango"
Worldbreaking_Tauros,https://gbf.wiki/Worldbreaking_Tauros,earth,ssr,3,Worldbreaking Tauros,harp,2271,284,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040815300.jpg,"Tidings of the New World, Sephirath Corant"
Wurtzite_Scythe,https://gbf.wiki/Wurtzite_Scythe,earth,ssr,3,Wurtzite Scythe,axe,2644,189,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040309100.jpg,"Terra's Mystery, Earth's Enmity"
Wyrmsword,https://gbf.wiki/Wyrmsword,earth,ssr,3,Wyrmsword,sabre,2015,175,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Wyrmsword_icon.jpg,"Dragonstrike's Pursuit, Dragonstrike's Wisdom"
Wyrmtiger_Claw,https://gbf.wiki/Wyrmtiger_Claw,earth,ssr,4,Wyrmtiger Claw,melee,2600,320,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040610600.jpg,"Mountain's Primacy, Old-School Style"
Xeno_Judgement_Lyre,https://gbf.wiki/Xeno_Judgement_Lyre,earth,ssr,4,Xeno Judgement Lyre,harp,2329,250,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Xeno_Judgement_Lyre_icon.jpg,Adjudicator's Supremacy
Yahata%27s_Naginata,https://gbf.wiki/Yahata%27s_Naginata,earth,ssr,4,Yahata's Naginata,axe,3493,256,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040312900.jpg,"Terra's Progression, Mountain's Majesty"
Yggdrasil_Bow_Omega,https://gbf.wiki/Yggdrasil_Bow_Omega,earth,ssr,5,Yggdrasil Bow Omega,bow,2830,260,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Yggdrasil_Bow_Omega_icon.jpg,Lifetree's Enmity III
Yggdrasil_Crystal_Blade_Omega,https://gbf.wiki/Yggdrasil_Crystal_Blade_Omega,earth,ssr,5,Yggdrasil Crystal Blade Omega,sabre,2840,245,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Yggdrasil_Crystal_Blade_Omega_icon.jpg,Lifetree's Might II
Yggdrasil_Dagger_Omega,https://gbf.wiki/Yggdrasil_Dagger_Omega,earth,ssr,5,Yggdrasil Dagger Omega,dagger,2700,272,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Yggdrasil_Dagger_Omega_icon.jpg,Lifetree's Aegis II
Yggdrasil_Dewbranch_Omega,https://gbf.wiki/Yggdrasil_Dewbranch_Omega,earth,ssr,5,Yggdrasil Dewbranch Omega,staff,2430,327,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Yggdrasil_Dewbranch_Omega_icon.jpg,"Lifetree's Might, Lifetree's Aegis"
Yggdrasil%27s_Bough,https://gbf.wiki/Yggdrasil%27s_Bough,earth,ssr,5,Yggdrasil's Bough,staff,2664,356,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040416600.jpg,"Evergreen Sovereign, Astral Arts II"
Zircon_Edge,https://gbf.wiki/Zircon_Edge,earth,ssr,4,Zircon Edge,dagger,2319,233,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040113000.jpg,"Lifetree's Might II, Lifetree's Progression II"
Zroa_Yeshana,https://gbf.wiki/Zroa_Yeshana,earth,ssr,4,Zroa Yeshana,axe,2820,282,./Weapon Lists_Earth - Granblue Fantasy Wiki_files/100px-Weapon_m_1040315800.jpg,"Terra's Garrison, Earth's Majesty"
