ID,URL,Element,Rarity,Max Evo Level,Name,Type,ATK,HP,Icon,Skills
Spear_of_Assail,https://gbf.wiki/Spear_of_Assail,wind,ssr,4,Spear of Assail,spear,2780,314,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040212200.jpg,"Ventosus's Might II, Whirlwind's Enmity"
Spear_of_Renunciation,https://gbf.wiki/Spear_of_Renunciation,wind,ssr,5,Spear of Renunciation,spear,3360,377,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040212600.jpg,"Stormwyrm's Majesty III, Guiding Revelation, Guiding Gospel"
Spear_of_Repudiation,https://gbf.wiki/Spear_of_Repudiation,wind,ssr,5,Spear of Repudiation,spear,3360,377,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040212500.jpg,"Ventosus's Majesty, Guiding Revelation, Guiding Gospel"
Split_End,https://gbf.wiki/Split_End,wind,ssr,3,Split End,axe,2685,181,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040306100.jpg,"Ventosus's Might, Whirlwind's Clarity"
Spring%27s_Whisperings,https://gbf.wiki/Spring%27s_Whisperings,wind,ssr,4,Spring's Whisperings,harp,2094,221,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040809900.jpg,"Stormwyrm's Might, Stormwyrm's Heroism II"
Sunset_Blaze,https://gbf.wiki/Sunset_Blaze,wind,ssr,3,Sunset Blaze,sabre,2517,214,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040024700.jpg,"Ventosus's Might, Wind's Mystery"
Surviving_Lightning,https://gbf.wiki/Surviving_Lightning,wind,ssr,3,Surviving Lightning,katana,2799,162,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040912500.jpg,"Ventosus's Trium, Wind's Verity"
Sword_of_Eternal_Splendor,https://gbf.wiki/Sword_of_Eternal_Splendor,wind,ssr,3,Sword of Eternal Splendor,sabre,999,99,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040020000.jpg,
Tall-Tale_Teller_(Wind),https://gbf.wiki/Tall-Tale_Teller_(Wind),wind,ssr,5,Tall-Tale Teller,axe,3297,226,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040312300.jpg,"Rugged Woodcutter's Nature, Rugged Woodcutter's Apex"
Tanzanite_Duellum,https://gbf.wiki/Tanzanite_Duellum,wind,ssr,3,Tanzanite Duellum,sabre,2685,180,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040024000.jpg,"Whirlwind's Celere, Whirlwind's Clarity"
Teardrop_Mandolin,https://gbf.wiki/Teardrop_Mandolin,wind,ssr,3,Teardrop Mandolin,harp,2203,277,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040815500.jpg,"Whirlwind's Verity, Whirlwind's Stamina"
Ten-Wolf_Gun_Sage,https://gbf.wiki/Ten-Wolf_Gun_Sage,wind,ssr,3,Ten-Wolf Gun Sage,gun,3020,200,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040501900.jpg,Ventosus's Might
Ten-Wolf_Gun_Ventus,https://gbf.wiki/Ten-Wolf_Gun_Ventus,wind,ssr,3,Ten-Wolf Gun Ventus,gun,2740,180,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040501200.jpg,Ventosus's Might
Tetrastreamer_(Wind),https://gbf.wiki/Tetrastreamer_(Wind),wind,ssr,5,Tetrastreamer,katana,3455,237,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040910600.jpg,"Tetra's Nature, Tetra's Essence"
Thalassinus,https://gbf.wiki/Thalassinus,wind,ssr,4,Thalassinus,katana,3240,226,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040902000.jpg,"Ventosus's Might II, Whirlwind's Aegis"
The_Storyteller_(Wind),https://gbf.wiki/The_Storyteller_(Wind),wind,ssr,5,The Storyteller,gun,3465,229,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040508300.jpg,"Kingpin's Nature, Kingpin's Essence"
Theater_of_Temperance,https://gbf.wiki/Theater_of_Temperance,wind,ssr,5,Theater of Temperance,staff,2842,377,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040418200.jpg,"Hermit-Temperance's Accord, Sephira Maxi-Wind, Wind's Majesty"
Three-Tiger_Axe_Sage,https://gbf.wiki/Three-Tiger_Axe_Sage,wind,ssr,3,Three-Tiger Axe Sage,axe,2950,215,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040302600.jpg,Ventosus's Might
Three-Tiger_Axe_Ventus,https://gbf.wiki/Three-Tiger_Axe_Ventus,wind,ssr,3,Three-Tiger Axe Ventus,axe,2680,195,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040301900.jpg,Ventosus's Might
Tiamat_Amood_Omega,https://gbf.wiki/Tiamat_Amood_Omega,wind,ssr,5,Tiamat Amood Omega,axe,2990,216,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040300900.jpg,Stormwyrm's Aegis II
Tiamat_Bolt_Omega,https://gbf.wiki/Tiamat_Bolt_Omega,wind,ssr,5,Tiamat Bolt Omega,gun,3050,202,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Tiamat_Bolt_Omega_icon.jpg,"Stormwyrm's Might, Stormwyrm's Enmity"
Tiamat_Bolt_Prime,https://gbf.wiki/Tiamat_Bolt_Prime,wind,ssr,3,Tiamat Bolt Prime,gun,2696,178,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040509000.jpg,"Ventosus's Dual-Edge, Whirlwind's Might"
Tiamat_Gauntlet_Omega,https://gbf.wiki/Tiamat_Gauntlet_Omega,wind,ssr,5,Tiamat Gauntlet Omega,melee,2670,281,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040600500.jpg,Stormwyrm's Might II
Tiamat_Glaive_Omega,https://gbf.wiki/Tiamat_Glaive_Omega,wind,ssr,5,Tiamat Glaive Omega,spear,2600,292,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040201500.jpg,Stormwyrm's Aegis II
Toothache_and_Suffering,https://gbf.wiki/Toothache_and_Suffering,wind,ssr,4,Toothache and Suffering,axe,3300,206,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040315600.jpg,"Axe's Wrath, Axe Voltage II, Tranquility's Quenching"
Tr%C3%AD_Bandia,https://gbf.wiki/Tr%C3%AD_Bandia,wind,ssr,3,Trí Bandia,staff,2133,293,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040415500.jpg,"Whirlwind's Might, Whirlwind's Aegis"
True_Conviction_Flashspear,https://gbf.wiki/True_Conviction_Flashspear,wind,ssr,5,True Conviction Flashspear,spear,2775,310,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040209500.jpg,"True Horseman's Supremacy, Conviction Arc"
True_Tiger%27s_Bane,https://gbf.wiki/True_Tiger%27s_Bane,wind,ssr,4,True Tiger's Bane,axe,3180,444,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040311700.jpg,"Wind's Might, Whirlwind's Trium, Gale Green Blow"
Turpin_Spear,https://gbf.wiki/Turpin_Spear,wind,ssr,4,Turpin Spear,spear,2690,300,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040200800.jpg,"Ventosus's Aegis, Zion's Aegis, One Star-Soaring Show"
Two-Crown_Bow_Sage,https://gbf.wiki/Two-Crown_Bow_Sage,wind,ssr,3,Two-Crown Bow Sage,bow,2800,255,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040702000.jpg,Ventosus's Might
Two-Crown_Bow_Ventus,https://gbf.wiki/Two-Crown_Bow_Ventus,wind,ssr,3,Two-Crown Bow Ventus,bow,2550,232,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040701300.jpg,Ventosus's Might
Ullikummi_(Wind),https://gbf.wiki/Ullikummi_(Wind),wind,ssr,5,Ullikummi,harp,3371,349,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Ullikummi_(Wind)_icon.jpg,"Ventosus's Heed, Vouge Hymn II, Wind's Majesty"
Ultima_Axe_(Wind),https://gbf.wiki/Ultima_Axe_(Wind),wind,ssr,5,Ultima Axe,axe,4169,245,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040308100.jpg,"Labrys Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Blade_(Wind),https://gbf.wiki/Ultima_Blade_(Wind),wind,ssr,5,Ultima Blade,katana,4191,240,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040907800.jpg,"Makhaira Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Bow_(Wind),https://gbf.wiki/Ultima_Bow_(Wind),wind,ssr,5,Ultima Bow,bow,3822,305,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040707200.jpg,"Arcus Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Claw_(Wind),https://gbf.wiki/Ultima_Claw_(Wind),wind,ssr,5,Ultima Claw,melee,3415,349,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040608400.jpg,"Luctor Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Dagger_(Wind),https://gbf.wiki/Ultima_Dagger_(Wind),wind,ssr,5,Ultima Dagger,dagger,3525,333,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040110000.jpg,"Sica Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Gun_(Wind),https://gbf.wiki/Ultima_Gun_(Wind),wind,ssr,5,Ultima Gun,gun,4188,232,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040507700.jpg,"Arma Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Harp_(Wind),https://gbf.wiki/Ultima_Harp_(Wind),wind,ssr,5,Ultima Harp,harp,3293,314,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040807300.jpg,"Musica Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Spear_(Wind),https://gbf.wiki/Ultima_Spear_(Wind),wind,ssr,5,Ultima Spear,spear,3452,350,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040209100.jpg,"Lancea Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Staff_(Wind),https://gbf.wiki/Ultima_Staff_(Wind),wind,ssr,5,Ultima Staff,staff,3173,401,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040411100.jpg,"Baculum Rubell, Soulless Passage, Gate of Omnipotence"
Ultima_Sword_(Wind),https://gbf.wiki/Ultima_Sword_(Wind),wind,ssr,5,Ultima Sword,sabre,3807,288,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040012200.jpg,"Gladius Rubell, Soulless Passage, Gate of Omnipotence"
Unius,https://gbf.wiki/Unius,wind,ssr,4,Unius,bow,2820,250,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040709200.jpg,"Whirlwind's Might, Grand Epic"
Unsigned_Kaneshige_(Wind),https://gbf.wiki/Unsigned_Kaneshige_(Wind),wind,ssr,5,Unsigned Kaneshige,katana,3435,241,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040909600.jpg,"Kengo's Nature, Kengo's Essence"
V.A.R.I.S.,https://gbf.wiki/V.A.R.I.S.,wind,ssr,5,V.A.R.I.S.,gun,3060,210,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040511300.jpg,"Devicer, Yes, My Lord!"
Vanguard_(Wind),https://gbf.wiki/Vanguard_(Wind),wind,ssr,5,Vanguard,spear,3246,257,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040214300.jpg,"Cavalier's Nature, Cavalier's Apex"
Vergelmir,https://gbf.wiki/Vergelmir,wind,ssr,3,Vergelmir,sabre,2445,230,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040023100.jpg,"Ventosus's Verity, Wind's Trium"
Vihta,https://gbf.wiki/Vihta,wind,ssr,3,Vihta,sabre,2032,170,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040022300.jpg,"Birch's Might, Sauna-Goer's Companion"
Violino_della_Memoria,https://gbf.wiki/Violino_della_Memoria,wind,ssr,3,Violino della Memoria,harp,2233,271,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040815600.jpg,"Wind's Majesty, Jade Arts"
Vortex_of_the_Void,https://gbf.wiki/Vortex_of_the_Void,wind,ssr,4,Vortex of the Void,spear,3107,333,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040212700.jpg,"Ventosus's Stamina II, Whirlwind's Grace"
Wasserspeier_(Wind),https://gbf.wiki/Wasserspeier_(Wind),wind,ssr,5,Wasserspeier,sabre,3218,275,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040018400.jpg,"Dual Blade's Nature, Dual Blade's Essence"
Wind_God_Sword,https://gbf.wiki/Wind_God_Sword,wind,ssr,3,Wind God Sword,sabre,2030,172,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Wind_God_Sword_icon.jpg,Ventosus's Might
Windflash,https://gbf.wiki/Windflash,wind,ssr,4,Windflash,axe,3170,228,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040300600.jpg,"Ventosus's Aegis, Cursed Halberd"
Windhose,https://gbf.wiki/Windhose,wind,ssr,5,Windhose,sabre,3225,267,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040016500.jpg,"Armed Gale, Chain Force"
Wing_of_the_Pure,https://gbf.wiki/Wing_of_the_Pure,wind,ssr,3,Wing of the Pure,staff,2235,297,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040408200.jpg,"Ventosus's Verity, Wind's Healing"
Worldvexing_Angelos,https://gbf.wiki/Worldvexing_Angelos,wind,ssr,3,Worldvexing Angelos,harp,2281,282,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040815400.jpg,"Tidings of the New World, Sephirath Haton"
Xeno_Conviction_Flashspear,https://gbf.wiki/Xeno_Conviction_Flashspear,wind,ssr,4,Xeno Conviction Flashspear,spear,2427,271,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040209400.jpg,Horseman's Supremacy
Xolotl_Ripper,https://gbf.wiki/Xolotl_Ripper,wind,ssr,3,Xolotl Ripper,sabre,2050,168,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Xolotl_Ripper_icon.jpg,"Whirlwind's Might, Wind's Verity"
Yyrkoon,https://gbf.wiki/Yyrkoon,wind,ssr,3,Yyrkoon,sabre,2520,216,./Weapon Lists_Wind - Granblue Fantasy Wiki_files/100px-Weapon_m_1040009400.jpg,"Ventosus's Verity, Whirlwind's Haunt"
